x1	x2	x3	x4	x5	x6	x7	x8	x9	x:	x;	x<	x=	x>	u1	u2	u3	u4	u5	u6	u7	u8	error	numIter	cpuTime	cpuTimeSearchDirection	cpuTimeLineSearch	cpuTimeKKTError
-0.000003	1.570601	-0.000000	1.570712	0.000000	1.570687	0.000000	-0.000001	0.000095	-0.000002	0.000478	-0.000003	0.000379	-0.000000	0.000151	0.007118	0.000045	-0.002750	0.000049	0.000070	0.000000	0.000709	0.000013	1.000000	120.115000	116.305000	0.000000	0.000000
-0.000003	1.570601	-0.000000	1.570712	0.000000	1.570687	0.000000	-0.000001	0.000098	-0.000002	0.000475	-0.000003	0.000378	-0.000000	0.000150	0.007074	0.000045	-0.002735	0.000049	0.000069	0.000000	0.000709	0.000013	1.000000	122.820000	119.023000	0.000000	0.000000
-0.000003	1.570601	-0.000000	1.570713	0.000000	1.570687	0.000000	-0.000001	0.000101	-0.000002	0.000473	-0.000003	0.000377	-0.000000	0.000149	0.007030	0.000045	-0.002720	0.000048	0.000069	0.000000	0.000709	0.000013	1.000000	119.760000	115.981001	0.000000	0.000000
-0.000003	1.570601	-0.000000	1.570713	0.000000	1.570688	0.000000	-0.000001	0.000103	-0.000002	0.000470	-0.000003	0.000376	-0.000000	0.000148	0.006986	0.000044	-0.002705	0.000048	0.000069	0.000000	0.000709	0.000013	1.000000	119.778000	115.942999	0.000000	0.000000
-0.000003	1.570601	-0.000000	1.570714	0.000000	1.570688	0.000000	-0.000001	0.000106	-0.000002	0.000467	-0.000003	0.000374	-0.000000	0.000148	0.006943	0.000044	-0.002690	0.000048	0.000068	0.000000	0.000709	0.000013	1.000000	119.507999	115.699000	0.000000	0.000000
-0.000003	1.570601	-0.000000	1.570714	0.000000	1.570689	0.000000	-0.000001	0.000109	-0.000002	0.000465	-0.000003	0.000373	-0.000000	0.000147	0.006899	0.000044	-0.002674	0.000047	0.000068	0.000000	0.000709	0.000013	1.000000	120.165000	116.340000	0.000000	0.000000
-0.000003	1.570601	-0.000000	1.570715	0.000000	1.570689	0.000000	-0.000001	0.000111	-0.000002	0.000462	-0.000003	0.000372	-0.000000	0.000146	0.006856	0.000043	-0.002659	0.000047	0.000067	0.000000	0.000709	0.000013	1.000000	132.523000	128.673000	0.000000	0.000000
-0.000003	1.570601	-0.000000	1.570715	0.000000	1.570689	0.000000	-0.000000	0.000114	-0.000002	0.000460	-0.000003	0.000370	-0.000000	0.000145	0.006813	0.000043	-0.002644	0.000047	0.000067	0.000000	0.000709	0.000013	1.000000	119.810000	116.001001	0.000000	0.000000
-0.000003	1.570602	-0.000000	1.570716	0.000000	1.570690	0.000000	-0.000000	0.000116	-0.000002	0.000457	-0.000003	0.000369	-0.000000	0.000144	0.006770	0.000043	-0.002629	0.000047	0.000066	0.000000	0.000709	0.000013	1.000000	119.861000	116.102000	0.000000	0.000000
-0.000003	1.570602	-0.000000	1.570716	0.000000	1.570690	0.000000	-0.000000	0.000119	-0.000002	0.000455	-0.000003	0.000368	-0.000000	0.000144	0.006727	0.000042	-0.002615	0.000046	0.000066	0.000000	0.000709	0.000013	1.000000	119.530000	115.681000	0.000000	0.000000
-0.000003	1.570602	-0.000000	1.570716	0.000000	1.570690	0.000000	-0.000000	0.000121	-0.000002	0.000452	-0.000003	0.000367	-0.000000	0.000143	0.006685	0.000042	-0.002600	0.000046	0.000065	0.000000	0.000709	0.000013	1.000000	119.729000	115.829000	0.000000	0.000000
-0.000003	1.570602	-0.000000	1.570717	0.000000	1.570691	0.000000	-0.000000	0.000124	-0.000002	0.000450	-0.000003	0.000365	-0.000000	0.000142	0.006642	0.000042	-0.002585	0.000046	0.000065	0.000000	0.000709	0.000012	1.000000	119.423000	115.633000	0.000000	0.000000
-0.000003	1.570602	-0.000000	1.570717	0.000000	1.570691	0.000000	-0.000000	0.000126	-0.000002	0.000447	-0.000003	0.000364	-0.000000	0.000141	0.006600	0.000041	-0.002570	0.000046	0.000065	0.000000	0.000709	0.000012	1.000000	119.411000	115.551000	0.000000	0.000000
-0.000003	1.570602	-0.000000	1.570718	0.000000	1.570692	0.000000	-0.000000	0.000129	-0.000002	0.000445	-0.000003	0.000363	-0.000000	0.000141	0.006558	0.000041	-0.002556	0.000045	0.000064	0.000000	0.000709	0.000012	1.000000	119.592000	115.770000	0.000000	0.000000
-0.000003	1.570602	-0.000000	1.570718	0.000000	1.570692	0.000000	-0.000000	0.000131	-0.000002	0.000442	-0.000003	0.000362	-0.000000	0.000140	0.006516	0.000041	-0.002541	0.000045	0.000064	0.000000	0.000709	0.000012	1.000000	119.646001	115.870000	0.000000	0.000000
-0.000003	1.570602	-0.000001	1.570719	0.000000	1.570692	0.000000	-0.000000	0.000134	-0.000002	0.000440	-0.000003	0.000360	-0.000000	0.000139	0.006474	0.000040	-0.002526	0.000045	0.000063	0.000000	0.000709	0.000012	1.000000	119.767000	115.916000	0.000000	0.000000
-0.000003	1.570603	-0.000001	1.570719	0.000000	1.570693	0.000000	-0.000000	0.000136	-0.000002	0.000438	-0.000003	0.000359	-0.000000	0.000138	0.006432	0.000040	-0.002512	0.000045	0.000063	0.000000	0.000709	0.000012	1.000000	119.540000	115.684000	0.000000	0.000000
-0.000003	1.570603	-0.000001	1.570720	-0.000000	1.570693	0.000000	0.000000	0.000139	-0.000002	0.000435	-0.000003	0.000358	-0.000000	0.000138	0.006390	0.000040	-0.002497	0.000044	0.000062	0.000000	0.000709	0.000012	1.000000	120.408000	116.571000	0.000000	0.000000
-0.000003	1.570603	-0.000001	1.570720	-0.000000	1.570693	0.000000	0.000000	0.000141	-0.000002	0.000433	-0.000003	0.000357	-0.000000	0.000137	0.006349	0.000039	-0.002483	0.000044	0.000062	0.000000	0.000709	0.000012	1.000000	119.935999	116.061000	0.000000	0.000000
-0.000003	1.570603	-0.000001	1.570720	-0.000000	1.570694	0.000000	0.000000	0.000143	-0.000001	0.000430	-0.000003	0.000356	-0.000000	0.000136	0.006307	0.000039	-0.002469	0.000044	0.000062	0.000000	0.000709	0.000012	1.000000	119.621000	115.869000	0.000000	0.000000
-0.000003	1.570603	-0.000001	1.570721	-0.000000	1.570694	0.000000	0.000000	0.000146	-0.000001	0.000428	-0.000003	0.000354	-0.000000	0.000136	0.006266	0.000039	-0.002454	0.000044	0.000061	0.000000	0.000709	0.000012	1.000000	120.190000	116.348000	0.000000	0.000000
-0.000003	1.570603	-0.000001	1.570721	-0.000000	1.570694	0.000000	0.000000	0.000148	-0.000001	0.000426	-0.000003	0.000353	-0.000000	0.000135	0.006225	0.000038	-0.002440	0.000043	0.000061	0.000000	0.000709	0.000012	1.000000	120.319000	116.434000	0.000000	0.000000
-0.000003	1.570603	-0.000001	1.570722	-0.000000	1.570695	0.000000	0.000000	0.000151	-0.000001	0.000423	-0.000003	0.000352	-0.000000	0.000134	0.006184	0.000038	-0.002426	0.000043	0.000060	0.000000	0.000709	0.000012	1.000000	119.857000	116.059000	0.000000	0.000000
-0.000003	1.570604	-0.000001	1.570722	-0.000000	1.570695	0.000000	0.000000	0.000153	-0.000001	0.000421	-0.000003	0.000351	-0.000000	0.000133	0.006144	0.000038	-0.002412	0.000043	0.000060	0.000000	0.000709	0.000012	1.000000	119.658001	115.814000	0.000000	0.000000
-0.000003	1.570604	-0.000001	1.570723	-0.000000	1.570695	0.000000	0.000000	0.000155	-0.000001	0.000419	-0.000003	0.000349	-0.000000	0.000133	0.006103	0.000038	-0.002397	0.000043	0.000060	0.000000	0.000709	0.000012	1.000000	120.020000	116.161001	0.000000	0.000000
-0.000003	1.570604	-0.000001	1.570723	-0.000000	1.570696	0.000000	0.000000	0.000157	-0.000001	0.000416	-0.000003	0.000348	-0.000000	0.000132	0.006062	0.000037	-0.002383	0.000042	0.000059	0.000000	0.000709	0.000012	1.000000	120.045001	116.096000	0.000000	0.000000
-0.000003	1.570604	-0.000001	1.570723	-0.000000	1.570696	0.000000	0.000000	0.000160	-0.000001	0.000414	-0.000003	0.000347	-0.000000	0.000131	0.006022	0.000037	-0.002369	0.000042	0.000059	0.000000	0.000709	0.000012	1.000000	119.674000	115.766999	0.000000	0.000000
-0.000003	1.570604	-0.000001	1.570724	-0.000000	1.570696	0.000000	0.000000	0.000162	-0.000001	0.000412	-0.000003	0.000346	-0.000000	0.000130	0.005982	0.000037	-0.002355	0.000042	0.000058	0.000000	0.000709	0.000011	1.000000	119.727000	115.843000	0.000000	0.000000
-0.000003	1.570604	-0.000001	1.570724	-0.000000	1.570697	0.000000	0.000001	0.000164	-0.000001	0.000409	-0.000003	0.000345	-0.000000	0.000130	0.005942	0.000036	-0.002341	0.000042	0.000058	0.000000	0.000709	0.000011	1.000000	120.171000	116.206000	0.000000	0.000000
-0.000003	1.570604	-0.000001	1.570725	-0.000000	1.570697	0.000000	0.000001	0.000166	-0.000001	0.000407	-0.000003	0.000344	-0.000000	0.000129	0.005902	0.000036	-0.002328	0.000041	0.000057	0.000000	0.000709	0.000011	1.000000	120.105999	116.204999	0.000000	0.000000
-0.000003	1.570605	-0.000001	1.570725	-0.000000	1.570698	0.000000	0.000001	0.000169	-0.000001	0.000405	-0.000003	0.000342	-0.000000	0.000128	0.005862	0.000036	-0.002314	0.000041	0.000057	0.000000	0.000709	0.000011	1.000000	120.277000	116.357000	0.000000	0.000000
-0.000003	1.570605	-0.000001	1.570725	-0.000000	1.570698	0.000000	0.000001	0.000171	-0.000001	0.000403	-0.000003	0.000341	-0.000000	0.000128	0.005823	0.000035	-0.002300	0.000041	0.000057	0.000000	0.000709	0.000011	1.000000	120.373001	116.504000	0.000000	0.000000
-0.000003	1.570605	-0.000001	1.570726	-0.000000	1.570698	0.000000	0.000001	0.000173	-0.000001	0.000400	-0.000003	0.000340	-0.000000	0.000127	0.005783	0.000035	-0.002286	0.000041	0.000056	0.000000	0.000709	0.000011	1.000000	125.068000	121.081001	0.000000	0.000000
-0.000003	1.570605	-0.000001	1.570726	-0.000000	1.570699	0.000000	0.000001	0.000175	-0.000001	0.000398	-0.000003	0.000339	-0.000000	0.000126	0.005744	0.000035	-0.002273	0.000040	0.000056	0.000000	0.000709	0.000011	1.000000	120.253000	116.435000	0.000000	0.000000
-0.000003	1.570605	-0.000001	1.570727	-0.000000	1.570699	0.000000	0.000001	0.000177	-0.000001	0.000396	-0.000003	0.000338	-0.000000	0.000125	0.005705	0.000034	-0.002259	0.000040	0.000055	0.000000	0.000709	0.000011	1.000000	120.096000	116.202000	0.000000	0.000000
-0.000003	1.570606	-0.000001	1.570727	-0.000000	1.570699	0.000000	0.000001	0.000179	-0.000001	0.000394	-0.000002	0.000337	-0.000000	0.000125	0.005666	0.000034	-0.002245	0.000040	0.000055	0.000000	0.000709	0.000011	1.000000	119.962000	116.123000	0.000000	0.000000
-0.000003	1.570606	-0.000001	1.570727	-0.000000	1.570700	0.000000	0.000001	0.000181	-0.000001	0.000391	-0.000002	0.000335	-0.000000	0.000124	0.005627	0.000034	-0.002232	0.000040	0.000055	0.000000	0.000709	0.000011	1.000000	120.158000	116.243999	0.000000	0.000000
-0.000003	1.570606	-0.000001	1.570728	-0.000000	1.570700	0.000000	0.000001	0.000184	-0.000001	0.000389	-0.000002	0.000334	-0.000000	0.000123	0.005588	0.000034	-0.002218	0.000039	0.000054	0.000000	0.000709	0.000011	1.000000	119.348000	115.501000	0.000000	0.000000
-0.000003	1.570606	-0.000001	1.570728	-0.000000	1.570700	0.000000	0.000001	0.000186	-0.000001	0.000387	-0.000002	0.000333	-0.000000	0.000123	0.005549	0.000033	-0.002205	0.000039	0.000054	0.000000	0.000709	0.000011	1.000000	119.798000	115.988000	0.000000	0.000000
-0.000003	1.570606	-0.000001	1.570729	-0.000000	1.570701	0.000000	0.000001	0.000188	-0.000001	0.000385	-0.000002	0.000332	-0.000000	0.000122	0.005511	0.000033	-0.002191	0.000039	0.000054	0.000000	0.000709	0.000011	1.000000	119.616000	115.767000	0.000000	0.000000
-0.000003	1.570606	-0.000001	1.570729	-0.000000	1.570701	0.000000	0.000001	0.000190	-0.000001	0.000383	-0.000002	0.000331	-0.000000	0.000121	0.005472	0.000033	-0.002178	0.000039	0.000053	0.000000	0.000709	0.000011	1.000000	119.779001	115.935000	0.000000	0.000000
-0.000003	1.570607	-0.000001	1.570729	-0.000000	1.570701	0.000000	0.000001	0.000192	-0.000001	0.000381	-0.000002	0.000330	-0.000000	0.000121	0.005434	0.000032	-0.002165	0.000038	0.000053	0.000000	0.000709	0.000011	1.000000	119.794000	115.950001	0.000000	0.000000
-0.000003	1.570607	-0.000001	1.570730	-0.000000	1.570702	0.000000	0.000001	0.000194	-0.000001	0.000378	-0.000002	0.000329	-0.000000	0.000120	0.005396	0.000032	-0.002152	0.000038	0.000052	0.000000	0.000709	0.000011	1.000000	120.598999	116.690000	0.000000	0.000000
-0.000003	1.570607	-0.000001	1.570730	-0.000000	1.570702	0.000000	0.000001	0.000196	-0.000001	0.000376	-0.000002	0.000327	-0.000000	0.000119	0.005358	0.000032	-0.002138	0.000038	0.000052	0.000000	0.000709	0.000011	1.000000	119.834000	115.956999	0.000000	0.000000
-0.000003	1.570607	-0.000001	1.570730	-0.000000	1.570702	0.000000	0.000001	0.000198	-0.000001	0.000374	-0.000002	0.000326	-0.000000	0.000118	0.005320	0.000032	-0.002125	0.000038	0.000052	0.000000	0.000709	0.000011	1.000000	119.998000	116.165000	0.000000	0.000000
-0.000003	1.570607	-0.000001	1.570731	-0.000000	1.570703	0.000000	0.000001	0.000200	-0.000001	0.000372	-0.000002	0.000325	-0.000000	0.000118	0.005283	0.000031	-0.002112	0.000038	0.000051	0.000000	0.000709	0.000011	1.000000	119.884000	116.043000	0.000000	0.000000
-0.000003	1.570608	-0.000001	1.570731	-0.000000	1.570703	0.000000	0.000001	0.000202	-0.000001	0.000370	-0.000002	0.000324	-0.000000	0.000117	0.005245	0.000031	-0.002099	0.000037	0.000051	0.000000	0.000709	0.000010	1.000000	119.957001	116.034001	0.000000	0.000000
-0.000003	1.570608	-0.000001	1.570732	-0.000000	1.570703	0.000000	0.000001	0.000204	-0.000001	0.000368	-0.000002	0.000323	-0.000000	0.000116	0.005208	0.000031	-0.002086	0.000037	0.000050	0.000000	0.000709	0.000010	1.000000	119.945000	116.118000	0.000000	0.000000
-0.000003	1.570608	-0.000001	1.570732	-0.000000	1.570703	0.000000	0.000001	0.000206	-0.000001	0.000366	-0.000002	0.000322	-0.000000	0.000116	0.005171	0.000030	-0.002073	0.000037	0.000050	0.000000	0.000709	0.000010	1.000000	119.599000	115.747000	0.000000	0.000000
-0.000003	1.570608	-0.000001	1.570732	-0.000000	1.570704	0.000000	0.000001	0.000207	-0.000001	0.000364	-0.000002	0.000321	-0.000000	0.000115	0.005133	0.000030	-0.002060	0.000037	0.000050	0.000000	0.000709	0.000010	1.000000	132.204000	128.303001	0.000000	0.000000
-0.000003	1.570608	-0.000001	1.570733	-0.000000	1.570704	0.000000	0.000001	0.000209	-0.000001	0.000362	-0.000002	0.000320	-0.000000	0.000114	0.005097	0.000030	-0.002047	0.000036	0.000049	0.000000	0.000709	0.000010	1.000000	119.800000	115.925000	0.000000	0.000000
-0.000003	1.570609	-0.000001	1.570733	-0.000000	1.570704	0.000000	0.000002	0.000211	-0.000001	0.000360	-0.000002	0.000319	-0.000000	0.000114	0.005060	0.000030	-0.002035	0.000036	0.000049	0.000000	0.000709	0.000010	1.000000	119.677000	115.864999	0.000000	0.000000
-0.000003	1.570609	-0.000001	1.570733	-0.000000	1.570705	0.000000	0.000002	0.000213	-0.000001	0.000358	-0.000002	0.000317	-0.000000	0.000113	0.005023	0.000029	-0.002022	0.000036	0.000049	0.000000	0.000709	0.000010	1.000000	120.209000	116.350000	0.000000	0.000000
-0.000003	1.570609	-0.000001	1.570734	-0.000000	1.570705	0.000000	0.000002	0.000215	-0.000001	0.000356	-0.000002	0.000316	-0.000000	0.000112	0.004986	0.000029	-0.002009	0.000036	0.000048	0.000000	0.000709	0.000010	1.000000	119.787000	115.918000	0.000000	0.000000
-0.000003	1.570609	-0.000001	1.570734	-0.000000	1.570705	0.000000	0.000002	0.000217	-0.000001	0.000353	-0.000002	0.000315	-0.000000	0.000112	0.004950	0.000029	-0.001996	0.000036	0.000048	0.000000	0.000709	0.000010	1.000000	119.962000	116.163000	0.000000	0.000000
-0.000003	1.570610	-0.000001	1.570734	-0.000000	1.570706	0.000000	0.000002	0.000219	-0.000001	0.000351	-0.000002	0.000314	-0.000000	0.000111	0.004914	0.000028	-0.001984	0.000035	0.000047	0.000000	0.000709	0.000010	1.000000	120.148000	116.283000	0.000000	0.000000
-0.000003	1.570610	-0.000001	1.570735	-0.000000	1.570706	0.000000	0.000002	0.000220	-0.000001	0.000349	-0.000002	0.000313	-0.000000	0.000110	0.004878	0.000028	-0.001971	0.000035	0.000047	0.000000	0.000709	0.000010	1.000000	120.058000	116.240000	0.000000	0.000000
-0.000003	1.570610	-0.000001	1.570735	-0.000000	1.570706	0.000000	0.000002	0.000222	-0.000001	0.000347	-0.000002	0.000312	-0.000000	0.000110	0.004842	0.000028	-0.001959	0.000035	0.000047	0.000000	0.000709	0.000010	1.000000	120.033001	116.167001	0.000000	0.000000
-0.000003	1.570610	-0.000001	1.570735	-0.000000	1.570707	0.000000	0.000002	0.000224	-0.000001	0.000345	-0.000002	0.000311	-0.000000	0.000109	0.004806	0.000028	-0.001946	0.000035	0.000046	0.000000	0.000709	0.000010	1.000000	119.874000	116.016000	0.000000	0.000000
-0.000003	1.570610	-0.000001	1.570736	-0.000000	1.570707	0.000000	0.000002	0.000226	-0.000000	0.000343	-0.000002	0.000310	-0.000000	0.000108	0.004770	0.000027	-0.001934	0.000034	0.000046	0.000000	0.000709	0.000010	1.000000	132.161001	128.263000	0.000000	0.000000
-0.000003	1.570611	-0.000001	1.570736	-0.000000	1.570707	0.000000	0.000002	0.000227	-0.000000	0.000341	-0.000002	0.000309	-0.000000	0.000108	0.004735	0.000027	-0.001921	0.000034	0.000046	0.000000	0.000709	0.000010	1.000000	120.016000	116.139000	0.000000	0.000000
-0.000003	1.570611	-0.000001	1.570737	-0.000000	1.570708	0.000000	0.000002	0.000229	-0.000000	0.000340	-0.000002	0.000308	-0.000000	0.000107	0.004699	0.000027	-0.001909	0.000034	0.000045	0.000000	0.000709	0.000010	1.000000	119.556000	115.719999	0.000000	0.000000
-0.000003	1.570611	-0.000001	1.570737	-0.000000	1.570708	0.000000	0.000002	0.000231	-0.000000	0.000338	-0.000002	0.000307	-0.000000	0.000106	0.004664	0.000027	-0.001897	0.000034	0.000045	0.000000	0.000709	0.000010	1.000000	119.800000	115.944000	0.000000	0.000000
-0.000003	1.570611	-0.000001	1.570737	-0.000000	1.570708	0.000000	0.000002	0.000233	-0.000000	0.000336	-0.000002	0.000306	-0.000000	0.000106	0.004629	0.000026	-0.001885	0.000034	0.000045	0.000000	0.000709	0.000010	1.000000	143.622000	139.786001	0.000000	0.000000
-0.000003	1.570612	-0.000001	1.570738	-0.000000	1.570708	0.000000	0.000002	0.000234	-0.000000	0.000334	-0.000002	0.000305	-0.000000	0.000105	0.004594	0.000026	-0.001872	0.000033	0.000044	0.000000	0.000709	0.000010	1.000000	119.998999	116.038000	0.000000	0.000000
-0.000003	1.570612	-0.000001	1.570738	-0.000000	1.570709	0.000000	0.000002	0.000236	-0.000000	0.000332	-0.000002	0.000304	-0.000000	0.000104	0.004559	0.000026	-0.001860	0.000033	0.000044	0.000000	0.000709	0.000010	1.000000	119.955000	116.153000	0.000000	0.000000
-0.000003	1.570612	-0.000001	1.570738	-0.000000	1.570709	0.000000	0.000002	0.000238	-0.000000	0.000330	-0.000002	0.000303	-0.000000	0.000104	0.004524	0.000026	-0.001848	0.000033	0.000043	0.000000	0.000709	0.000010	1.000000	120.005000	116.155000	0.000000	0.000000
-0.000003	1.570612	-0.000001	1.570739	-0.000000	1.570709	0.000000	0.000002	0.000239	-0.000000	0.000328	-0.000002	0.000302	-0.000000	0.000103	0.004489	0.000025	-0.001836	0.000033	0.000043	0.000000	0.000709	0.000009	1.000000	119.822000	115.962000	0.000000	0.000000
-0.000003	1.570613	-0.000001	1.570739	-0.000000	1.570710	0.000000	0.000002	0.000241	-0.000000	0.000326	-0.000002	0.000301	-0.000000	0.000103	0.004455	0.000025	-0.001824	0.000032	0.000043	0.000000	0.000709	0.000009	1.000000	119.929000	116.096000	0.000000	0.000000
-0.000003	1.570613	-0.000001	1.570739	-0.000000	1.570710	0.000000	0.000002	0.000243	-0.000000	0.000324	-0.000002	0.000299	-0.000000	0.000102	0.004420	0.000025	-0.001812	0.000032	0.000042	0.000000	0.000709	0.000009	1.000000	119.658000	115.831000	0.000000	0.000000
-0.000003	1.570613	-0.000001	1.570739	-0.000000	1.570710	0.000000	0.000002	0.000244	-0.000000	0.000322	-0.000002	0.000298	-0.000000	0.000101	0.004386	0.000025	-0.001800	0.000032	0.000042	0.000000	0.000709	0.000009	1.000000	119.682000	115.889000	0.000000	0.000000
-0.000003	1.570613	-0.000001	1.570740	-0.000000	1.570711	0.000000	0.000002	0.000246	-0.000000	0.000320	-0.000002	0.000297	-0.000000	0.000101	0.004352	0.000024	-0.001788	0.000032	0.000042	0.000000	0.000709	0.000009	1.000000	119.617001	115.813000	0.000000	0.000000
-0.000003	1.570613	-0.000001	1.570740	-0.000000	1.570711	0.000000	0.000002	0.000247	-0.000000	0.000319	-0.000002	0.000296	-0.000000	0.000100	0.004318	0.000024	-0.001777	0.000032	0.000041	0.000000	0.000709	0.000009	1.000000	119.756000	115.861000	0.000000	0.000000
-0.000003	1.570614	-0.000001	1.570740	-0.000000	1.570711	0.000000	0.000002	0.000249	-0.000000	0.000317	-0.000002	0.000295	-0.000000	0.000099	0.004284	0.000024	-0.001765	0.000031	0.000041	0.000000	0.000709	0.000009	1.000000	120.115001	116.270000	0.000000	0.000000
-0.000003	1.570614	-0.000001	1.570741	-0.000000	1.570711	0.000000	0.000002	0.000250	-0.000000	0.000315	-0.000002	0.000294	-0.000000	0.000099	0.004251	0.000024	-0.001753	0.000031	0.000041	0.000000	0.000709	0.000009	1.000000	119.656001	115.829000	0.000000	0.000000
-0.000003	1.570614	-0.000001	1.570741	-0.000000	1.570712	0.000000	0.000002	0.000252	-0.000000	0.000313	-0.000002	0.000293	-0.000000	0.000098	0.004217	0.000023	-0.001741	0.000031	0.000040	0.000000	0.000709	0.000009	1.000000	120.313000	116.448000	0.000000	0.000000
-0.000003	1.570614	-0.000001	1.570741	-0.000000	1.570712	0.000000	0.000002	0.000254	-0.000000	0.000311	-0.000002	0.000292	-0.000000	0.000097	0.004184	0.000023	-0.001730	0.000031	0.000040	0.000000	0.000709	0.000009	1.000000	119.538000	115.663001	0.000000	0.000000
